order_id,customer_id,delivery_status,delivery_time
3529,1655,On Time,138
3530,1303,On Time,30
3531,1205,On Time,146
3532,1731,On Time,150
3533,1003,Delayed,22
3534,1554,On Time,119
3535,1359,Delayed,110
3536,1722,On Time,145
3537,1007,On Time,36
3538,1221,On Time,167
3539,1343,On Time,124
3540,1943,On Time,94
3541,1641,On Time,105
3542,1029,On Time,48
3543,1344,On Time,172
3544,1631,Delayed,44
3545,1068,On Time,16
3546,1766,On Time,104
3547,1562,On Time,153
3548,1161,On Time,74
3549,1793,On Time,137
3550,1313,On Time,37
3551,1083,On Time,88
3552,1569,On Time,111
3553,1517,On Time,58
3554,1308,On Time,70
3555,1695,On Time,105
3556,1525,On Time,22
3557,1346,Delayed,144
3558,1490,On Time,125
3559,1099,On Time,118
3560,1165,On Time,58
3561,1473,On Time,144
3562,1743,On Time,36
3563,1062,On Time,61
3564,1692,Delayed,70
3565,1364,On Time,60
3566,1533,On Time,56
3567,1862,On Time,39
3568,1969,On Time,107
3569,1502,On Time,155
3570,1940,On Time,37
3571,1302,On Time,170
3572,1343,On Time,135
3573,1011,On Time,77
3574,1366,On Time,32
3575,1178,On Time,43
3576,1151,On Time,172
3577,1130,On Time,50
3578,1715,Delayed,117
3579,1423,On Time,73
3580,1189,On Time,163
3581,1604,Delayed,61
3582,1335,On Time,102
3583,1529,On Time,102
3584,1982,Delayed,100
3585,1927,On Time,95
3586,1981,On Time,135
3587,1638,On Time,148
3588,1907,On Time,23
3589,1498,On Time,108
3590,1697,Delayed,168
3591,1833,On Time,143
3592,1736,On Time,84
3593,1154,Delayed,108
3594,1080,On Time,31
3595,1878,On Time,169
3596,1949,On Time,108
3597,1735,On Time,21
3598,1877,On Time,38
3599,1766,On Time,68
3600,1217,On Time,18
3601,1089,On Time,87
3602,1087,Delayed,63
3603,1722,Delayed,37
3604,1887,On Time,177
3605,1596,On Time,149
3606,1568,On Time,148
3607,1291,Delayed,97
3608,1421,On Time,52
3609,1511,On Time,66
3610,1107,On Time,167
3611,1776,On Time,117
3612,1701,Delayed,97
3613,1802,On Time,170
3614,1542,On Time,92
3615,1960,On Time,91
3616,1131,On Time,31
3617,1944,Delayed,99
3618,1485,On Time,117
3619,1005,Delayed,58
3620,1110,On Time,91
3621,1845,On Time,98
3622,1134,On Time,83
3623,1666,On Time,35
3624,1638,On Time,112
3625,1839,On Time,64
3626,1543,On Time,99
3627,1327,On Time,119
3628,1971,Delayed,100
3629,1420,On Time,100
3630,1830,On Time,41
3631,1578,On Time,63
3632,1670,On Time,99
3633,1970,Delayed,54
3634,1080,On Time,19
3635,1765,On Time,39
3636,1744,On Time,66
3637,1866,On Time,144
3638,1295,On Time,170
3639,1986,On Time,116
3640,1282,On Time,74
3641,1692,On Time,41
3642,1308,On Time,132
3643,1132,Delayed,62
3644,1141,On Time,86
3645,1727,On Time,95
3646,1354,On Time,106
3647,1048,On Time,46
3648,1562,On Time,88
3649,1569,On Time,81
3650,1755,On Time,163
3651,1919,On Time,165
3652,1428,On Time,50
3653,1448,On Time,123
3654,1681,On Time,20
3655,1744,On Time,72
3656,1630,On Time,169
3657,1423,On Time,83
3658,1828,On Time,167
3659,1128,On Time,132
3660,1537,On Time,133
3661,1880,On Time,69
3662,1200,Delayed,64
3663,1726,On Time,24
3664,1731,On Time,160
3665,1350,Delayed,59
3666,1682,On Time,130
3667,1381,On Time,55
3668,1296,On Time,44
3669,1048,On Time,31
3670,1267,On Time,144
3671,1068,On Time,69
3672,1955,On Time,91
3673,1536,On Time,57
3674,1213,Delayed,82
3675,1918,On Time,29
3676,1213,On Time,123
3677,1963,On Time,112
3678,1335,On Time,72
3679,1662,On Time,145
3680,1563,On Time,60
3681,1152,On Time,174
3682,1255,On Time,43
3683,1677,On Time,125
3684,1162,On Time,74
3685,1754,On Time,141
3686,1797,On Time,141
3687,1110,On Time,165
3688,1895,On Time,91
3689,1932,On Time,159
3690,1024,On Time,20
3691,1607,On Time,138
3692,1729,On Time,91
3693,1124,Delayed,173
3694,1152,On Time,20
3695,1401,On Time,94
3696,1314,Delayed,35
3697,1015,On Time,133
3698,1686,Delayed,168
3699,1061,On Time,44
3700,1563,On Time,118
3701,1634,On Time,111
3702,1823,On Time,173
3703,1513,On Time,43
3704,1674,On Time,43
3705,1087,On Time,28
3706,1889,On Time,72
3707,1009,On Time,178
3708,1614,On Time,78
3709,1015,On Time,149
3710,1512,On Time,68
3711,1176,On Time,21
3712,1511,On Time,61
3713,1199,On Time,28
3714,1959,On Time,60
3715,1172,On Time,97
3716,1646,On Time,43
3717,1593,Delayed,40
3718,1953,On Time,47
3719,1283,Delayed,25
3720,1116,On Time,150
3721,1040,On Time,24
3722,1144,On Time,28
3723,1184,On Time,33
3724,1173,On Time,113
3725,1366,On Time,148
3726,1759,On Time,129
3727,1251,On Time,62
3728,1073,On Time,62
3729,1486,On Time,45
3730,1244,On Time,100
3731,1343,On Time,162
3732,1164,On Time,59
3733,1742,On Time,48
3734,1916,On Time,158
3735,1190,Delayed,60
3736,1849,On Time,73
3737,1377,On Time,158
3738,1769,On Time,31
3739,1994,On Time,119
3740,1562,On Time,173
3741,1654,On Time,96
3742,1548,On Time,87
3743,1375,On Time,20
3744,1434,On Time,159
3745,1725,On Time,176
3746,1698,Delayed,142
3747,1142,On Time,113
3748,1387,On Time,122
3749,1416,On Time,162
3750,1170,On Time,131
3751,1964,Delayed,90
3752,1024,Delayed,155
3753,1397,On Time,91
3754,1530,On Time,140
3755,1536,On Time,127
3756,1468,On Time,159
3757,1165,On Time,106
3758,1716,On Time,18
3759,1952,Delayed,111
3760,1788,Delayed,80
3761,1124,Delayed,46
3762,1134,Delayed,166
3763,1448,On Time,121
3764,1685,On Time,30
3765,1827,On Time,157
3766,1888,On Time,175
3767,1601,On Time,46
3768,1530,Delayed,168
3769,1680,On Time,31
3770,1700,On Time,48
3771,1273,On Time,127
3772,1132,On Time,23
3773,1557,On Time,52
3774,1268,On Time,55
3775,1325,Delayed,21
3776,1524,On Time,128
3777,1180,On Time,33
3778,1769,On Time,94
3779,1182,On Time,155
3780,1674,On Time,147
3781,1565,Delayed,63
3782,1461,On Time,150
3783,1156,On Time,49
3784,1207,On Time,72
3785,1898,On Time,17
3786,1828,Delayed,162
3787,1308,On Time,94
3788,1034,On Time,59
3789,1540,On Time,29
3790,1213,On Time,125
3791,1758,On Time,147
3792,1962,On Time,20
3793,1411,On Time,107
3794,1562,On Time,48
3795,1600,On Time,31
3796,1889,On Time,59
3797,1072,On Time,51
3798,1559,On Time,169
3799,1699,On Time,77
3800,1672,On Time,178
3801,1373,On Time,19
3802,1333,On Time,19
3803,1582,On Time,172
3804,1223,On Time,125
3805,1858,On Time,141
3806,1331,On Time,78
3807,1881,Delayed,40
3808,1366,Delayed,41
3809,1583,On Time,104
3810,1640,On Time,32
3811,1713,On Time,91
3812,1928,On Time,132
3813,1154,On Time,72
3814,1725,On Time,71
3815,1531,On Time,138
3816,1490,On Time,61
3817,1799,On Time,81
3818,1465,On Time,174
3819,1027,On Time,24
3820,1151,Delayed,38
3821,1076,On Time,20
3822,1690,On Time,67
3823,1929,On Time,32
3824,1948,Delayed,88
3825,1303,On Time,174
3826,1350,On Time,50
3827,1413,On Time,91
3828,1544,On Time,143
3829,1515,Delayed,89
3830,1058,On Time,58
3831,1732,On Time,46
3832,1786,Delayed,19
3833,1551,On Time,57
3834,1018,On Time,153
3835,1422,On Time,90
3836,1936,On Time,117
3837,1114,Delayed,79
3838,1496,On Time,96
3839,1947,On Time,167
3840,1953,On Time,163
3841,1090,On Time,112
3842,1355,Delayed,135
3843,1533,On Time,34
3844,1995,On Time,140
3845,1370,On Time,130
3846,1781,Delayed,40
3847,1352,Delayed,112
3848,1220,On Time,95
3849,1326,On Time,83
3850,1621,On Time,119
3851,1280,On Time,18
3852,1657,On Time,68
3853,1474,On Time,17
3854,1566,On Time,138
3855,1492,Delayed,113
3856,1065,On Time,138
3857,1863,On Time,31
3858,1809,On Time,137
3859,1174,On Time,176
3860,1711,On Time,168
3861,1850,On Time,48
3862,1923,Delayed,130
3863,1985,On Time,152
3864,1365,Delayed,125
3865,1898,Delayed,85
3866,1607,Delayed,65
3867,1295,On Time,167
3868,1731,On Time,120
3869,1273,On Time,111
3870,1312,Delayed,150
3871,1343,On Time,62
3872,1815,On Time,33
3873,1289,Delayed,118
3874,1123,On Time,89
3875,1921,On Time,149
3876,1329,On Time,78
3877,1001,On Time,26
3878,1695,Delayed,162
3879,1535,On Time,106
3880,1551,On Time,149
3881,1956,Delayed,49
3882,1815,On Time,86
3883,1612,On Time,178
3884,1512,On Time,112
3885,1040,On Time,127
3886,1563,On Time,171
3887,1524,On Time,108
3888,1682,Delayed,58
3889,1031,On Time,41
3890,1959,On Time,73
3891,1403,Delayed,47
3892,1954,On Time,64
3893,1859,On Time,72
3894,1946,On Time,17
3895,1763,On Time,53
3896,1476,On Time,57
3897,1609,On Time,173
3898,1506,Delayed,139
3899,1588,On Time,177
3900,1898,On Time,23
3901,1600,On Time,106
3902,1298,On Time,129
3903,1192,Delayed,162
3904,1981,On Time,113
3905,1932,On Time,165
3906,1186,On Time,100
3907,1275,On Time,47
3908,1101,On Time,48
3909,1244,Delayed,154
3910,1548,On Time,145
3911,1630,On Time,78
3912,1399,On Time,60
3913,1182,On Time,31
3914,1396,On Time,55
3915,1803,Delayed,152
3916,1036,On Time,47
3917,1430,On Time,80
3918,1721,On Time,118
3919,1180,On Time,68
3920,1556,On Time,60
3921,1862,On Time,69
3922,1968,On Time,94
3923,1890,On Time,41
3924,1512,On Time,18
3925,1540,On Time,102
3926,1316,On Time,141
3927,1506,Delayed,147
3928,1591,On Time,160
3929,1882,On Time,173
3930,1053,On Time,57
3931,1433,Delayed,35
3932,1603,On Time,165
3933,1651,On Time,136
3934,1640,On Time,161
3935,1819,On Time,83
3936,1771,On Time,117
3937,1628,On Time,92
3938,1390,On Time,20
3939,1424,On Time,17
3940,1390,On Time,119
3941,1849,On Time,78
3942,1249,On Time,21
3943,1370,On Time,67
3944,1594,On Time,178
3945,1470,On Time,125
3946,1567,On Time,113
3947,1621,On Time,171
3948,1549,Delayed,159
3949,1865,On Time,39
3950,1674,On Time,103
3951,1203,On Time,165
3952,1451,On Time,169
3953,1132,On Time,57
3954,1102,On Time,68
3955,1579,Delayed,161
3956,1142,On Time,167
3957,1254,On Time,151
3958,1027,On Time,55
3959,1579,On Time,162
3960,1919,On Time,153
3961,1290,Delayed,121
3962,1125,On Time,175
3963,1478,On Time,97
3964,1518,On Time,111
3965,1499,Delayed,54
3966,1501,On Time,118
3967,1849,On Time,162
3968,1304,On Time,67
3969,1297,On Time,135
3970,1906,On Time,60
3971,1747,Delayed,43
3972,1197,On Time,102
3973,1465,Delayed,145
3974,1755,Delayed,93
3975,1938,On Time,74
3976,1253,On Time,172
3977,1610,On Time,84
3978,1960,On Time,113
3979,1612,On Time,44
3980,1210,Delayed,176
3981,1870,On Time,144
3982,1489,On Time,92
3983,1028,Delayed,35
3984,1641,On Time,164
3985,1772,On Time,153
3986,1510,Delayed,85
3987,1597,On Time,24
3988,1539,On Time,118
3989,1781,On Time,23
3990,1594,On Time,149
3991,1528,On Time,158
3992,1952,On Time,142
3993,1399,On Time,82
3994,1038,On Time,76
3995,1777,On Time,89
3996,1554,On Time,126
3997,1073,On Time,54
3998,1683,On Time,15
3999,1980,On Time,99
4000,1909,On Time,106
4001,1050,On Time,112
4002,1440,On Time,31
4003,1429,On Time,122
4004,1877,On Time,124
4005,1381,On Time,152
4006,1975,On Time,33
4007,1324,On Time,117
4008,1822,Delayed,63
4009,1682,Delayed,122
4010,1050,On Time,24
4011,1773,On Time,163
4012,1459,On Time,159
4013,1080,On Time,35
4014,1026,On Time,28
4015,1107,On Time,51
4016,1995,Delayed,60
4017,1046,Delayed,154
4018,1900,On Time,146
4019,1032,On Time,93
4020,1168,On Time,48
4021,1380,On Time,154
4022,1260,On Time,72
4023,1677,Delayed,170
4024,1941,Delayed,118
4025,1728,On Time,141
4026,1999,On Time,93
4027,1871,On Time,82
4028,1993,On Time,144
4029,1543,On Time,51
4030,1954,On Time,48
4031,1175,On Time,129
4032,1478,On Time,79
4033,1849,On Time,68
4034,1733,On Time,135
4035,1281,On Time,28
4036,1713,On Time,24
4037,1073,On Time,168
4038,1580,On Time,64
4039,1211,On Time,127
4040,1343,On Time,113
4041,1043,On Time,75
4042,1304,Delayed,140
4043,1067,On Time,84
4044,1636,Delayed,165
4045,1296,On Time,136
4046,1418,On Time,148
4047,1115,On Time,126
4048,1984,Delayed,54
4049,1787,On Time,87
4050,1534,On Time,147
4051,1683,On Time,88
4052,1267,Delayed,136
4053,1862,On Time,155
4054,1795,On Time,105
4055,1756,On Time,34
4056,1332,Delayed,107
4057,1883,On Time,72
4058,1885,On Time,104
4059,1775,On Time,59
4060,1673,On Time,105
4061,1561,On Time,78
4062,1998,On Time,147
4063,1656,On Time,107
4064,1052,On Time,100
4065,1713,Delayed,143
4066,1465,On Time,81
4067,1658,Delayed,81
4068,1800,On Time,162
4069,1747,Delayed,116
4070,1630,On Time,60
4071,1629,On Time,154
4072,1258,On Time,147
4073,1703,On Time,56
4074,1468,On Time,136
4075,1976,On Time,150
4076,1872,On Time,169
4077,1534,Delayed,145
4078,1786,On Time,70
4079,1316,On Time,164
4080,1599,On Time,160
4081,1689,On Time,40
4082,1424,On Time,179
4083,1554,On Time,77
4084,1348,On Time,152
4085,1601,On Time,156
4086,1136,On Time,122
4087,1366,On Time,48
4088,1579,On Time,140
4089,1969,Delayed,41
4090,1057,Delayed,169
4091,1989,Delayed,147
4092,1373,On Time,173
4093,1527,On Time,50
4094,1927,On Time,93
4095,1692,On Time,139
4096,1130,Delayed,92
4097,1955,On Time,128
4098,1157,On Time,58
4099,1893,On Time,72
4100,1319,Delayed,22
4101,1254,On Time,15
4102,1738,Delayed,176
4103,1787,On Time,84
4104,1152,On Time,64
4105,1621,On Time,178
4106,1417,On Time,141
4107,1372,On Time,129
4108,1993,On Time,48
4109,1729,On Time,127
4110,1330,On Time,156
4111,1215,Delayed,117
4112,1676,On Time,105
4113,1244,On Time,51
4114,1012,On Time,105
4115,1767,On Time,105
4116,1035,Delayed,33
4117,1187,On Time,91
4118,1638,On Time,50
4119,1930,On Time,132
4120,1673,Delayed,26
4121,1198,Delayed,106
4122,1194,On Time,87
4123,1756,On Time,96
4124,1616,On Time,168
4125,1667,On Time,66
4126,1381,On Time,97
4127,1905,On Time,126
4128,1106,On Time,59
4129,1355,On Time,84
4130,1625,On Time,141
4131,1601,On Time,46
4132,1012,On Time,141
4133,1186,On Time,64
4134,1787,On Time,121
4135,1447,On Time,166
4136,1022,On Time,37
4137,1707,On Time,143
4138,1657,On Time,46
4139,1174,On Time,100
4140,1669,On Time,28
4141,1421,On Time,30
4142,1061,On Time,88
4143,1257,On Time,124
4144,1257,On Time,96
4145,1306,Delayed,114
4146,1962,On Time,109
4147,1017,On Time,33
4148,1152,On Time,17
4149,1297,On Time,161
4150,1995,On Time,94
4151,1800,On Time,23
4152,1601,On Time,54
4153,1942,On Time,100
4154,1302,On Time,103
4155,1101,On Time,142
4156,1816,Delayed,36
4157,1572,On Time,105
4158,1025,On Time,158
4159,1238,On Time,148
4160,1877,On Time,129
4161,1027,On Time,76
4162,1658,Delayed,21
4163,1235,On Time,172
4164,1038,On Time,86
4165,1701,On Time,79
4166,1477,On Time,160
4167,1821,On Time,81
4168,1956,On Time,41
4169,1167,On Time,172
4170,1780,On Time,20
4171,1689,On Time,120
4172,1635,On Time,24
4173,1135,On Time,86
4174,1280,Delayed,163
4175,1226,On Time,37
4176,1155,On Time,130
4177,1083,On Time,40
4178,1817,Delayed,113
4179,1728,On Time,124
4180,1705,On Time,59
4181,1836,Delayed,51
4182,1704,On Time,69
4183,1841,On Time,165
4184,1434,On Time,29
4185,1557,On Time,178
4186,1819,On Time,128
4187,1560,On Time,93
4188,1804,On Time,124
4189,1998,On Time,93
4190,1010,On Time,126
4191,1182,On Time,81
4192,1818,Delayed,111
4193,1521,Delayed,68
4194,1189,On Time,71
4195,1697,On Time,155
4196,1989,Delayed,70
4197,1641,On Time,72
4198,1814,On Time,93
4199,1821,On Time,150
4200,1098,On Time,145
4201,1487,Delayed,129
4202,1527,On Time,108
4203,1753,On Time,23
4204,1128,On Time,122
4205,1498,On Time,153
4206,1344,On Time,149
4207,1944,On Time,111
4208,1828,On Time,116
4209,1224,On Time,174
4210,1770,On Time,88
4211,1566,Delayed,24
4212,1120,On Time,44
4213,1909,On Time,80
4214,1274,On Time,56
4215,1139,On Time,32
4216,1695,On Time,81
4217,1756,On Time,149
4218,1528,On Time,169
4219,1933,On Time,117
4220,1407,On Time,52
4221,1351,On Time,46
4222,1638,On Time,161
4223,1860,On Time,59
4224,1807,Delayed,124
4225,1341,On Time,86
4226,1349,Delayed,123
4227,1085,Delayed,82
4228,1769,On Time,88
4229,1270,On Time,171
4230,1429,On Time,151
4231,1113,On Time,115
4232,1159,On Time,88
4233,1604,Delayed,156
4234,1709,Delayed,139
4235,1609,On Time,131
4236,1813,On Time,109
4237,1124,On Time,15
4238,1463,On Time,50
4239,1548,On Time,77
4240,1417,On Time,83
4241,1740,Delayed,144
4242,1561,On Time,135
4243,1711,On Time,107
4244,1022,Delayed,156
4245,1319,On Time,28
4246,1584,On Time,113
4247,1126,On Time,169
4248,1049,On Time,169
4249,1889,Delayed,15
4250,1285,On Time,124
4251,1650,On Time,33
4252,1016,On Time,133
4253,1543,On Time,46
4254,1047,On Time,39
4255,1294,On Time,179
4256,1727,On Time,38
4257,1711,On Time,102
4258,1081,On Time,65
4259,1472,On Time,99
4260,1709,Delayed,147
4261,1437,On Time,59
4262,1570,On Time,178
4263,1736,On Time,52
4264,1040,On Time,41
4265,1362,On Time,126
4266,1784,On Time,29
4267,1257,On Time,128
4268,1600,On Time,131
4269,1660,On Time,130
4270,1916,On Time,178
4271,1246,On Time,85
4272,1982,On Time,124
4273,1601,On Time,18
4274,1738,On Time,77
4275,1707,On Time,126
4276,1726,On Time,106
4277,1294,On Time,96
4278,1270,On Time,166
4279,1784,On Time,33
4280,1441,On Time,62
4281,1314,On Time,118
4282,1697,On Time,170
4283,1327,On Time,86
4284,1167,On Time,108
4285,1722,On Time,105
4286,1879,On Time,89
4287,1951,Delayed,44
4288,1935,On Time,152
4289,1960,On Time,160
4290,1391,On Time,118
4291,1066,On Time,134
4292,1903,On Time,126
4293,1418,On Time,69
4294,1578,On Time,148
4295,1589,On Time,142
4296,1724,Delayed,30
4297,1447,On Time,99
4298,1199,On Time,111
4299,1866,Delayed,168
4300,1847,On Time,161
4301,1466,On Time,136
4302,1899,On Time,116
4303,1126,Delayed,72
4304,1601,On Time,150
4305,1756,On Time,75
4306,1505,On Time,56
4307,1302,On Time,143
4308,1781,On Time,156
4309,1290,On Time,55
4310,1127,On Time,33
4311,1676,On Time,177
4312,1580,On Time,24
4313,1538,Delayed,34
4314,1148,On Time,125
4315,1058,Delayed,82
4316,1984,Delayed,125
4317,1122,Delayed,109
4318,1737,On Time,149
4319,1036,On Time,67
4320,1676,On Time,121
4321,1294,On Time,93
4322,1673,On Time,45
4323,1511,On Time,106
4324,1223,On Time,33
4325,1387,On Time,28
4326,1642,On Time,24
4327,1733,On Time,57
4328,1318,On Time,33
4329,1704,On Time,52
4330,1782,On Time,96
4331,1955,Delayed,168
4332,1217,On Time,59
4333,1098,On Time,144
4334,1146,Delayed,48
4335,1591,On Time,53
4336,1004,On Time,79
4337,1339,Delayed,155
4338,1879,On Time,88
4339,1589,On Time,44
4340,1544,On Time,137
4341,1698,On Time,123
4342,1729,On Time,122
4343,1892,On Time,49
4344,1053,On Time,88
4345,1843,On Time,91
4346,1743,On Time,15
4347,1200,On Time,179
4348,1475,On Time,123
4349,1007,On Time,73
4350,1213,On Time,105
4351,1445,On Time,38
4352,1346,On Time,55
4353,1187,On Time,32
4354,1068,On Time,88
4355,1247,On Time,76
4356,1430,On Time,15
4357,1218,On Time,57
4358,1356,On Time,59
4359,1425,On Time,20
4360,1795,On Time,64
4361,1106,On Time,20
4362,1615,On Time,60
4363,1882,On Time,115
4364,1327,On Time,138
4365,1563,Delayed,34
4366,1974,On Time,95
4367,1694,On Time,30
4368,1614,On Time,120
4369,1010,On Time,64
4370,1001,On Time,73
4371,1837,Delayed,59
4372,1952,On Time,137
4373,1005,On Time,159
4374,1435,On Time,115
4375,1080,On Time,126
4376,1325,On Time,155
4377,1028,On Time,97
4378,1199,On Time,139
4379,1630,On Time,144
4380,1044,On Time,124
4381,1265,On Time,67
4382,1902,On Time,133
4383,1747,On Time,153
4384,1443,On Time,81
4385,1801,On Time,17
4386,1346,On Time,43
4387,1562,On Time,157
4388,1602,On Time,36
4389,1518,On Time,105
4390,1157,On Time,31
4391,1595,Delayed,144
4392,1049,On Time,162
4393,1291,On Time,153
4394,1736,On Time,25
4395,1393,Delayed,170
4396,1394,On Time,158
4397,1967,On Time,60
4398,1767,On Time,116
4399,1970,Delayed,78
4400,1313,On Time,61
4401,1261,On Time,171
4402,1034,On Time,64
4403,1387,On Time,99
4404,1704,On Time,41
4405,1709,Delayed,46
4406,1660,Delayed,21
4407,1415,On Time,17
4408,1834,On Time,169
4409,1759,On Time,28
4410,1818,On Time,76
4411,1416,On Time,151
4412,1450,On Time,19
4413,1726,On Time,51
4414,1769,On Time,142
4415,1700,On Time,87
4416,1674,Delayed,31
4417,1767,On Time,167
4418,1242,On Time,66
4419,1139,On Time,97
4420,1525,On Time,160
4421,1568,On Time,66
4422,1436,On Time,89
4423,1867,On Time,150
4424,1437,On Time,174
4425,1875,On Time,65
4426,1583,On Time,29
4427,1925,On Time,17
4428,1781,On Time,101
4429,1936,On Time,149
4430,1636,On Time,43
4431,1018,Delayed,123
4432,1619,On Time,93
4433,1538,Delayed,83
4434,1589,On Time,35
4435,1191,On Time,63
4436,1553,On Time,90
4437,1593,On Time,161
4438,1592,On Time,162
4439,1673,On Time,64
4440,1468,Delayed,97
4441,1548,On Time,127
4442,1209,On Time,54
4443,1107,On Time,172
4444,1874,On Time,155
4445,1473,On Time,70
4446,1469,Delayed,76
4447,1420,On Time,38
4448,1730,On Time,28
4449,1499,Delayed,15
4450,1752,On Time,96
4451,1868,On Time,75
4452,1908,Delayed,174
4453,1099,On Time,103
4454,1249,On Time,169
4455,1581,Delayed,88
4456,1931,Delayed,79
4457,1315,On Time,173
4458,1898,On Time,112
4459,1167,On Time,110
4460,1133,On Time,26
4461,1229,On Time,42
4462,1620,Delayed,43
4463,1775,On Time,138
4464,1410,On Time,170
4465,1898,On Time,82
4466,1119,On Time,113
4467,1261,On Time,28
4468,1544,On Time,80
4469,1680,Delayed,153
4470,1183,On Time,156
4471,1023,On Time,55
4472,1115,On Time,121
4473,1239,On Time,61
4474,1498,On Time,60
4475,1138,Delayed,144
4476,1480,On Time,59
4477,1463,On Time,137
4478,1043,On Time,129
4479,1530,On Time,77
4480,1167,On Time,42
4481,1245,On Time,161
4482,1978,Delayed,114
4483,1616,On Time,49
4484,1268,On Time,165
4485,1116,Delayed,106
4486,1996,On Time,85
4487,1846,On Time,175
4488,1630,On Time,86
4489,1883,On Time,130
4490,1889,On Time,122
4491,1589,On Time,135
4492,1480,On Time,48
4493,1044,On Time,30
4494,1124,On Time,94
4495,1867,On Time,78
4496,1276,On Time,22
4497,1467,On Time,54
4498,1387,On Time,116
4499,1095,On Time,46
4500,1020,On Time,62
4501,1083,On Time,29
4502,1151,On Time,85
4503,1450,On Time,64
4504,1150,On Time,45
4505,1110,On Time,146
4506,1651,On Time,102
4507,1180,On Time,128
4508,1246,On Time,155
4509,1502,On Time,178
4510,1737,On Time,93
4511,1353,On Time,126
4512,1789,On Time,30
4513,1082,On Time,108
4514,1305,On Time,50
4515,1749,Delayed,35
4516,1029,On Time,61
4517,1867,On Time,26
4518,1242,On Time,38
4519,1826,On Time,143
4520,1341,On Time,42
4521,1838,On Time,46
4522,1357,On Time,87
4523,1438,On Time,93
4524,1640,On Time,164
4525,1861,On Time,97
4526,1889,On Time,126
4527,1197,On Time,50
4528,1978,Delayed,94
4529,1745,On Time,44
4530,1766,On Time,174
4531,1353,Delayed,143
4532,1244,On Time,42
4533,1807,Delayed,61
4534,1157,On Time,111
4535,1037,On Time,49
4536,1991,On Time,19
4537,1247,On Time,86
4538,1130,On Time,57
4539,1517,On Time,142
4540,1695,On Time,145
4541,1927,On Time,135
4542,1653,On Time,21
4543,1152,On Time,74
4544,1647,On Time,39
4545,1124,On Time,28
4546,1491,On Time,115
4547,1466,Delayed,109
4548,1264,On Time,90
4549,1995,Delayed,177
4550,1528,On Time,144
4551,1633,On Time,152
4552,1083,On Time,34
4553,1955,On Time,36
4554,1379,On Time,87
4555,1301,On Time,61
4556,1387,On Time,122
4557,1470,On Time,155
4558,1209,On Time,74
4559,1392,On Time,86
4560,1989,On Time,119
4561,1219,Delayed,38
4562,1275,On Time,57
4563,1897,On Time,124
4564,1838,On Time,173
4565,1291,Delayed,147
4566,1308,On Time,47
4567,1366,On Time,74
4568,1727,On Time,176
4569,1411,On Time,171
4570,1808,On Time,91
4571,1851,On Time,82
4572,1779,On Time,33
4573,1874,On Time,140
4574,1873,On Time,102
4575,1870,Delayed,134
4576,1053,On Time,177
4577,1815,On Time,169
4578,1591,On Time,18
4579,1664,On Time,178
4580,1622,On Time,17
4581,1686,On Time,58
4582,1534,On Time,103
4583,1219,On Time,139
4584,1099,On Time,31
4585,1828,On Time,69
4586,1744,On Time,118
4587,1362,On Time,100
4588,1312,Delayed,104
4589,1251,On Time,35
4590,1895,On Time,117
4591,1276,On Time,136
4592,1653,On Time,102
4593,1096,On Time,37
4594,1716,On Time,124
4595,1644,On Time,36
4596,1284,On Time,151
4597,1578,On Time,178
4598,1626,On Time,89
4599,1972,On Time,140
4600,1332,On Time,41
4601,1376,On Time,155
4602,1477,Delayed,153
4603,1688,On Time,145
4604,1058,On Time,54
4605,1273,On Time,132
4606,1379,On Time,173
4607,1462,Delayed,155
4608,1857,Delayed,52
4609,1720,On Time,89
4610,1777,On Time,163
4611,1916,On Time,17
4612,1983,On Time,134
4613,1013,On Time,29
4614,1954,Delayed,67
4615,1553,On Time,30
4616,1614,On Time,148
4617,1519,On Time,168
4618,1527,On Time,66
4619,1749,On Time,116
4620,1081,On Time,34
4621,1659,Delayed,96
4622,1689,On Time,157
4623,1165,On Time,15
4624,1789,On Time,21
4625,1837,On Time,82
4626,1788,On Time,134
4627,1225,On Time,162
4628,1295,On Time,50
4629,1829,On Time,82
4630,1211,On Time,46
4631,1699,On Time,90
4632,1085,Delayed,107
4633,1373,On Time,87
4634,1526,On Time,96
4635,1012,On Time,89
4636,1894,On Time,16
4637,1937,On Time,90
4638,1825,On Time,171
4639,1376,On Time,68
4640,1329,On Time,55
4641,1216,On Time,108
4642,1030,On Time,98
4643,1960,On Time,144
4644,1795,On Time,75
4645,1666,On Time,170
4646,1827,On Time,176
4647,1925,On Time,167
4648,1135,Delayed,18
4649,1476,On Time,156
4650,1101,On Time,133
4651,1219,On Time,84
4652,1042,Delayed,178
4653,1621,On Time,20
4654,1368,On Time,76
4655,1200,On Time,151
4656,1378,On Time,56
4657,1013,On Time,43
4658,1120,On Time,161
4659,1382,On Time,154
4660,1187,On Time,138
4661,1350,On Time,26
4662,1984,On Time,149
4663,1542,On Time,40
4664,1970,On Time,148
4665,1944,On Time,177
4666,1282,On Time,94
4667,1797,On Time,142
4668,1287,On Time,101
4669,1958,On Time,168
4670,1622,On Time,178
4671,1687,On Time,42
4672,1626,On Time,176
4673,1229,On Time,122
4674,1811,On Time,177
4675,1695,On Time,33
4676,1217,Delayed,27
4677,1392,On Time,100
4678,1676,On Time,155
